assists_x,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,date,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,goals,shots,xG,time,h_team,a_team,h_goals,a_goals,id,season,roster_id,xA,assists_y,key_passes,npg,npxG,xGChain,xGBuildup,team_h_difficulty,team_a_difficulty,event,xP,position,clean_sheets_3,expected_assists_3,expected_goal_involvements_3,expected_goals_3,expected_goals_conceded_3,goals_conceded_3,goals_scored_3,ict_index_3,influence_3,creativity_3,threat_3,minutes_3,own_goals_3,penalties_missed_3,penalties_saved_3,red_cards_3,yellow_cards_3,saves_3,starts_3,team_a_score_3,team_h_score_3,total_points_3,goals_3,shots_3,xG_3,xA_3,assists_y_3,key_passes_3,npg_3,npxG_3,xGChain_3,xGBuildup_3,xP_3,selected_3,clean_sheets_5,expected_assists_5,expected_goal_involvements_5,expected_goals_5,expected_goals_conceded_5,goals_conceded_5,goals_scored_5,ict_index_5,influence_5,creativity_5,threat_5,minutes_5,own_goals_5,penalties_missed_5,penalties_saved_5,red_cards_5,yellow_cards_5,saves_5,starts_5,team_a_score_5,team_h_score_5,total_points_5,goals_5,shots_5,xG_5,xA_5,assists_y_5,key_passes_5,npg_5,npxG_5,xGChain_5,xGBuildup_5,xP_5,selected_5,pts_bps,whh,whd,wha
0,0,-1,0,0.3,7,0.01,0.01,0.0,0.04,96,0,0,0.0,0.0,2024-11-02,4,15,0,0,0,0,10,0,26406,0,0,1,0.0,0,-724,784,1508,48,False,1,0,0,0.0,1,Newcastle United,Arsenal,1,0,26694,2024,684678,0.0,0,0,0,0.0,0.0,0.0,5,4,10,1.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.18,0.04,0.32,1.0,0.0,2.5,4.0,19.5,1.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,0.0,1.0,0.04,0.06,0.0,1.0,0.0,0.04,0.17,0.14,2.5,26952.0,0.0,0.27,0.28,0.5
0,0,5,0,0.3,322,0.0,0.0,0.0,0.0,60,0,0,0.3,3.0,2024-09-28,1,20,0,0,0,0,6,0,42994,0,2,1,0.0,1,-2222,1456,3678,48,False,0,0,0,0.0,1,Wolverhampton Wanderers,Liverpool,1,2,26658,2024,678077,0.0,0,0,0,0.0,0.0,0.0,5,2,6,0.7,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.12,0.18,0.74
0,0,6,0,0.3,322,0.0,0.0,0.0,0.21,74,0,0,0.8,7.2,2024-10-20,9,6,0,0,0,0,8,0,43989,0,1,2,0.0,1,-954,1465,2419,48,True,0,0,0,0.0,1,Liverpool,Chelsea,2,1,26679,2024,682197,0.0,0,0,0,0.0,0.0766523703932762,0.0766523703932762,4,5,8,1.2,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,0.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,42994.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,3.0,0.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,42994.0,1.0,0.61,0.23,0.21
0,0,8,0,0.2,322,0.0,0.3,0.3,0.24,94,0,0,7.3,22.6,2024-11-02,45,5,0,0,0,0,10,0,44768,0,1,2,50.0,1,-411,1431,1842,48,True,0,0,2,0.3433290123939514,42,Liverpool,Brighton,2,1,26696,2024,685035,0.0,0,0,0,0.3433290123939514,0.0158935226500034,0.0158935226500034,2,5,10,1.7,DEF,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.8,7.2,0.3,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.08,1.2,43989.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,1.1,10.2,0.6,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.08,1.9,86983.0,1.0,0.71,0.2,0.13
0,0,10,0,0.0,554,0.0,0.0,0.0,1.24,2,2,0,3.1,31.2,2024-08-17,90,1,0,0,0,0,1,4,205429,1,0,2,0.0,2,0,0,0,45,False,0,0,0,0.0,90,Arsenal,Wolverhampton Wanderers,2,0,26604,2024,666309,0.0,0,0,0,0.0,0.0448911525309085,0.0448911525309085,2,5,1,1.2,GK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.85,0.14,0.06
0,0,-11,0,10.0,554,0.01,0.01,0.0,1.56,20,6,0,3.2,21.8,2024-08-25,90,6,0,0,0,0,2,2,226059,1,6,2,0.0,-1,-2345,9648,11993,45,True,0,0,0,0.0,90,Wolverhampton Wanderers,Chelsea,2,6,26619,2024,668732,0.0241384115070104,0,1,0,0.0,0.0241384115070104,0.0,4,2,2,0.5,GK,0.0,0.0,0.0,0.0,1.24,2.0,0.0,3.1,31.2,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,1.2,205429.0,0.0,0.0,0.0,0.0,1.24,2.0,0.0,3.1,31.2,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,1.2,205429.0,-1.0,0.23,0.25,0.57
0,0,13,0,0.0,554,0.0,0.0,0.0,1.62,80,2,0,3.0,29.6,2024-10-20,90,13,0,0,0,0,8,5,156562,1,2,1,0.0,2,-6247,1843,8090,43,True,0,0,0,0.0,90,Wolverhampton Wanderers,Manchester City,1,2,26681,2024,681874,0.0,0,0,0,0.0,0.0,0.0,5,2,8,-0.3,GK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.11,0.18,0.75
0,0,6,0,0.0,554,0.0,0.0,0.0,1.31,84,2,0,1.9,19.2,2024-10-26,90,5,0,0,0,0,9,4,165300,1,2,2,0.0,2,6916,11104,4188,43,False,0,0,0,0.0,90,Brighton,Wolverhampton Wanderers,2,2,26686,2024,683037,0.0,0,0,0,0.0,0.0,0.0,2,3,9,1.0,GK,0.0,0.0,0.0,0.0,1.62,2.0,0.0,3.0,29.6,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3,156562.0,0.0,0.0,0.0,0.0,1.62,2.0,0.0,3.0,29.6,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3,156562.0,2.0,0.61,0.24,0.2
0,0,11,0,0.0,554,0.0,0.0,0.0,2.51,100,2,0,3.6,36.0,2024-11-02,90,7,0,0,0,0,10,4,172701,1,2,2,0.0,2,6139,12563,6424,43,True,0,0,0,0.0,90,Wolverhampton Wanderers,Crystal Palace,2,2,26701,2024,685234,0.0,0,0,0,0.0,0.3342380821704864,0.3342380821704864,2,2,10,2.0,GK,0.0,0.0,0.0,0.0,2.93,4.0,0.0,4.9,48.8,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,4.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,321862.0,0.0,0.0,0.0,0.0,2.93,4.0,0.0,4.9,48.8,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,4.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,321862.0,2.0,0.4,0.29,0.36
0,0,20,1,0.0,554,0.0,0.0,0.0,0.66,110,0,0,0.1,1.4,2024-11-09,90,17,0,0,0,0,11,0,184773,1,0,2,0.0,6,9933,15047,5114,43,True,0,0,0,0.0,90,Wolverhampton Wanderers,Southampton,2,0,26711,2024,686661,0.0,0,0,0,0.0,0.0,0.0,2,2,11,,,0.0,0.0,0.0,0.0,5.44,6.0,0.0,8.5,84.8,0.0,0.0,270.0,0.0,0.0,0.0,0.0,0.0,13.0,3.0,6.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,2.7,494563.0,0.0,0.0,0.0,0.0,5.44,6.0,0.0,8.5,84.8,0.0,0.0,270.0,0.0,0.0,0.0,0.0,0.0,13.0,3.0,6.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,2.7,494563.0,6.0,0.51,0.27,0.27
0,0,25,0,0.8,621,0.01,0.2,0.19,0.12,20,0,1,5.7,34.6,2024-08-25,22,20,0,0,0,0,2,0,16637,0,6,2,22.0,6,10563,11987,1424,65,False,0,1,2,0.2276761978864669,13,Wolverhampton Wanderers,Chelsea,2,6,26619,2024,668761,0.0,0,0,1,0.2276761978864669,0.2276761978864669,0.0,4,2,2,2.3,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.23,0.25,0.57
0,0,4,0,2.3,621,0.01,0.04,0.03,0.31,23,0,0,1.6,6.8,2024-09-01,32,7,0,0,0,0,3,0,107515,0,1,1,7.0,1,70258,86064,15806,65,True,0,0,1,0.0214617606252431,29,Chelsea,Crystal Palace,1,1,26630,2024,672439,0.0,0,0,0,0.0214617606252431,0.0822495371103286,0.0607877746224403,2,4,3,3.5,MID,0.0,0.01,0.2,0.19,0.12,0.0,1.0,5.7,34.6,0.8,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,6.0,1.0,2.0,0.23,0.0,0.0,0.0,1.0,0.23,0.23,0.0,2.3,16637.0,0.0,0.01,0.2,0.19,0.12,0.0,1.0,5.7,34.6,0.8,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,6.0,1.0,2.0,0.23,0.0,0.0,0.0,1.0,0.23,0.23,0.0,2.3,16637.0,1.0,0.61,0.23,0.2
0,0,-1,0,3.4,621,0.02,0.02,0.0,0.22,32,0,0,1.1,0.0,2024-09-14,29,3,0,0,0,0,4,0,110232,0,1,0,8.0,0,-4307,27718,32025,65,False,1,0,0,0.0,27,Bournemouth,Chelsea,0,1,26639,2024,674174,0.0,0,0,0,0.0,0.024851256981492,0.024851256981492,4,3,4,2.3,MID,0.0,0.02,0.24,0.22,0.43,0.0,1.0,7.3,41.4,3.1,29.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,7.0,1.0,3.0,0.25,0.0,0.0,0.0,1.0,0.25,0.31,0.06,5.8,124152.0,0.0,0.02,0.24,0.22,0.43,0.0,1.0,7.3,41.4,3.1,29.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,7.0,1.0,3.0,0.25,0.0,0.0,0.0,1.0,0.25,0.31,0.06,5.8,124152.0,0.0,0.29,0.26,0.49
0,0,4,0,1.4,621,0.05,0.25,0.2,0.28,50,0,0,1.5,0.0,2024-09-21,26,19,0,0,0,0,5,0,91582,0,3,0,14.0,1,-21444,6238,27682,64,False,0,0,2,0.2132865339517593,24,West Ham,Chelsea,0,3,26642,2024,675305,0.0,0,0,0,0.2132865339517593,0.3222584426403045,0.108971893787384,4,2,5,2.0,MID,0.0,0.04,0.26,0.22,0.65,0.0,1.0,8.4,41.4,6.5,37.0,83.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,3.0,7.0,1.0,3.0,0.25,0.0,0.0,0.0,1.0,0.25,0.33,0.09,8.1,234384.0,0.0,0.04,0.26,0.22,0.65,0.0,1.0,8.4,41.4,6.5,37.0,83.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,3.0,7.0,1.0,3.0,0.25,0.0,0.0,0.0,1.0,0.25,0.33,0.09,8.1,234384.0,1.0,0.29,0.27,0.49
0,0,1,0,12.0,621,0.02,0.07,0.05,0.25,65,0,0,2.2,3.6,2024-10-06,9,16,0,0,0,0,7,0,62237,0,1,1,6.0,1,-14385,2299,16684,62,True,0,0,2,0.2124200910329818,8,Chelsea,Nottingham Forest,1,1,26668,2024,680148,0.0269809924066066,0,1,0,0.2124200910329818,0.2873835563659668,0.0885335206985473,3,4,7,0.5,MID,0.0,0.07,0.27,0.2,0.5,0.0,0.0,2.6,0.0,4.8,22.0,55.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,2.0,0.21,0.0,0.0,0.0,0.0,0.21,0.35,0.13,4.3,201814.0,0.0,0.09,0.51,0.42,0.93,0.0,1.0,9.9,41.4,7.9,51.0,109.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,3.0,8.0,1.0,5.0,0.46,0.0,0.0,0.0,1.0,0.46,0.66,0.19,10.1,325966.0,1.0,0.67,0.22,0.15
0,0,11,0,3.2,553,0.02,0.02,0.0,1.24,2,2,0,1.2,8.6,2024-08-17,83,1,0,0,0,0,1,0,11511,1,0,2,0.0,1,0,0,0,50,False,1,0,0,0.0,85,Arsenal,Wolverhampton Wanderers,2,0,26604,2024,666314,0.0,0,0,0,0.0,0.2483385056257248,0.2483385056257248,2,5,1,0.6,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.85,0.14,0.06
0,0,7,0,6.2,553,0.02,0.04,0.02,1.56,20,6,0,2.0,13.2,2024-08-25,90,6,0,0,0,0,2,0,12488,1,6,2,1.0,2,-750,765,1515,50,True,0,0,1,0.0159965883940458,90,Wolverhampton Wanderers,Chelsea,2,6,26619,2024,668737,0.0,0,0,0,0.0159965883940458,0.657800555229187,0.657800555229187,4,2,2,1.5,MID,0.0,0.02,0.02,0.0,1.24,2.0,0.0,1.2,8.6,3.2,0.0,83.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.6,11511.0,0.0,0.02,0.02,0.0,1.24,2.0,0.0,1.2,8.6,3.2,0.0,83.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.6,11511.0,2.0,0.23,0.25,0.57
0,0,-3,0,3.5,553,0.01,0.07,0.06,0.36,29,1,0,0.8,3.4,2024-08-31,59,16,0,0,0,0,3,0,12372,1,1,1,1.0,0,-851,956,1807,50,False,1,0,1,0.0240380223840475,62,Nottingham Forest,Wolverhampton Wanderers,1,1,26627,2024,671864,0.0,0,0,0,0.0240380223840475,0.0486552864313125,0.024617264047265,2,2,3,1.0,MID,0.0,0.04,0.06,0.02,2.8,8.0,0.0,3.2,21.8,9.4,1.0,173.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,6.0,4.0,3.0,0.0,1.0,0.02,0.0,0.0,0.0,0.0,0.02,0.91,0.91,2.1,23999.0,0.0,0.04,0.06,0.02,2.8,8.0,0.0,3.2,21.8,9.4,1.0,173.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,6.0,4.0,3.0,0.0,1.0,0.02,0.0,0.0,0.0,0.0,0.02,0.91,0.91,2.1,23999.0,0.0,0.49,0.28,0.28
0,0,17,0,11.0,553,0.02,0.07,0.05,1.21,40,2,0,2.9,12.4,2024-09-15,90,15,0,0,0,0,4,0,11830,1,2,1,6.0,2,-1100,1051,2151,49,True,0,0,1,0.0358638763427734,90,Wolverhampton Wanderers,Newcastle United,1,2,26641,2024,674617,0.0,0,0,0,0.0358638763427734,0.906694233417511,0.906694233417511,3,2,4,0.7,MID,0.0,0.05,0.13,0.08,3.16,9.0,0.0,4.0,25.2,12.9,2.0,232.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,7.0,5.0,3.0,0.0,2.0,0.04,0.0,0.0,0.0,0.0,0.04,0.95,0.93,3.1,36371.0,0.0,0.05,0.13,0.08,3.16,9.0,0.0,4.0,25.2,12.9,2.0,232.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,7.0,5.0,3.0,0.0,2.0,0.04,0.0,0.0,0.0,0.0,0.04,0.95,0.93,3.1,36371.0,2.0,0.3,0.27,0.48
0,0,10,0,8.9,553,0.02,0.02,0.0,0.58,41,1,0,2.3,14.0,2024-09-21,81,2,0,0,0,0,5,0,12121,1,1,3,0.0,1,-14,987,1001,49,False,1,0,0,0.0,88,Aston Villa,Wolverhampton Wanderers,3,1,26647,2024,675768,0.0,0,0,0,0.0,0.117926575243473,0.117926575243473,2,4,5,1.2,MID,0.0,0.05,0.18,0.13,3.13,9.0,0.0,5.7,29.0,20.7,8.0,239.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,9.0,4.0,4.0,0.0,3.0,0.08,0.0,0.0,0.0,0.0,0.08,1.61,1.59,3.2,36690.0,0.0,0.07,0.2,0.13,4.37,11.0,0.0,6.9,37.6,23.9,8.0,322.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,9.0,6.0,5.0,0.0,3.0,0.08,0.0,0.0,0.0,0.0,0.08,1.86,1.84,3.8,48201.0,1.0,0.62,0.24,0.18
0,0,8,0,3.7,553,0.01,0.01,0.0,2.54,60,2,0,0.8,1.8,2024-09-28,90,12,0,0,0,0,6,0,11468,1,2,1,2.0,2,-796,507,1303,49,True,0,0,0,0.0,90,Wolverhampton Wanderers,Liverpool,1,2,26658,2024,678057,0.0,0,0,0,0.0,0.0862123593688011,0.0862123593688011,5,2,6,1.2,MID,0.0,0.05,0.16,0.11,2.15,4.0,0.0,6.0,29.8,23.4,7.0,230.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,4.0,5.0,3.0,0.0,2.0,0.06,0.0,0.0,0.0,0.0,0.06,1.07,1.05,2.9,36323.0,0.0,0.09,0.22,0.13,4.95,12.0,0.0,9.2,51.6,32.8,8.0,403.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,10.0,9.0,6.0,0.0,3.0,0.08,0.0,0.0,0.0,0.0,0.08,1.98,1.96,5.0,60322.0,2.0,0.12,0.18,0.74
0,0,14,0,15.9,553,0.03,0.05,0.02,3.15,63,4,0,2.7,7.4,2024-10-05,76,4,0,0,0,0,7,0,11569,1,3,5,4.0,2,-131,803,934,49,False,0,0,1,0.0193669646978378,81,Brentford,Wolverhampton Wanderers,5,3,26667,2024,679567,0.035907432436943,0,1,0,0.0193669646978378,0.0928790867328643,0.0376046895980834,2,3,7,1.8,MID,0.0,0.05,0.1,0.05,4.33,5.0,0.0,6.0,28.2,23.6,8.0,261.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,5.0,5.0,5.0,0.0,1.0,0.04,0.0,0.0,0.0,0.0,0.04,1.11,1.11,3.1,35419.0,0.0,0.08,0.21,0.13,6.25,12.0,0.0,8.8,44.8,33.3,10.0,410.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,12.0,8.0,7.0,0.0,3.0,0.08,0.0,0.0,0.0,0.0,0.08,1.82,1.79,5.6,60279.0,2.0,0.48,0.28,0.29
0,0,7,0,0.6,553,0.0,0.0,0.0,1.3,80,1,0,1.5,12.6,2024-10-20,89,13,0,0,0,0,8,0,11038,1,2,1,2.0,1,-639,299,938,49,True,1,0,0,0.0,90,Wolverhampton Wanderers,Manchester City,1,2,26681,2024,681881,0.0,0,0,0,0.0,0.0,0.0,5,2,8,0.7,MID,0.0,0.06,0.08,0.02,6.27,7.0,0.0,5.8,23.2,28.5,6.0,247.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,6.0,9.0,5.0,0.0,1.0,0.02,0.04,0.0,1.0,0.0,0.02,0.3,0.24,4.2,35158.0,0.0,0.09,0.22,0.13,7.84,10.0,0.0,9.5,39.0,43.0,13.0,396.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,9.0,11.0,7.0,0.0,3.0,0.08,0.04,0.0,1.0,0.0,0.08,1.25,1.17,5.9,59360.0,1.0,0.11,0.18,0.75
0,0,6,0,12.0,553,0.01,0.04,0.03,1.31,84,2,0,2.4,6.8,2024-10-26,90,5,0,0,0,0,9,0,11218,1,2,2,5.0,2,45,535,490,49,False,0,0,1,0.0609717704355716,90,Brighton,Wolverhampton Wanderers,2,2,26686,2024,683046,0.1588069200515747,0,1,0,0.0609717704355716,0.219778686761856,0.0,2,3,9,1.8,MID,0.0,0.04,0.06,0.02,6.99,7.0,0.0,5.0,21.8,20.2,8.0,255.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,7.0,7.0,5.0,0.0,1.0,0.02,0.04,0.0,1.0,0.0,0.02,0.18,0.12,3.7,34075.0,0.0,0.08,0.15,0.07,8.78,10.0,0.0,10.2,48.2,40.1,14.0,426.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,10.0,11.0,8.0,0.0,2.0,0.06,0.04,0.0,1.0,0.0,0.06,1.2,1.15,5.6,58026.0,2.0,0.61,0.24,0.2
0,3,41,0,33.6,553,0.02,0.23,0.21,2.51,100,2,1,10.4,53.4,2024-11-02,90,7,0,0,0,0,10,0,11467,1,2,2,17.0,10,95,885,790,49,True,0,1,1,0.3342380821704864,90,Wolverhampton Wanderers,Crystal Palace,2,2,26701,2024,685240,0.1010411754250526,0,3,1,0.3342380821704864,0.8861371874809265,0.5518991351127625,2,2,10,4.3,MID,0.0,0.04,0.09,0.05,5.76,7.0,0.0,6.6,26.8,28.5,11.0,255.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,7.0,8.0,5.0,0.0,2.0,0.08,0.19,0.0,2.0,0.0,0.08,0.31,0.04,4.3,33825.0,0.0,0.07,0.12,0.05,8.88,10.0,0.0,9.7,42.6,41.1,13.0,426.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,10.0,12.0,8.0,0.0,2.0,0.08,0.19,0.0,2.0,0.0,0.08,0.52,0.24,6.7,57414.0,7.0,0.4,0.29,0.36
0,0,9,1,4.8,553,0.01,0.06,0.05,0.66,110,0,0,2.2,8.6,2024-11-09,90,17,0,0,0,0,11,0,23462,1,0,2,9.0,3,10917,11981,1064,49,True,0,0,1,0.0800203904509544,90,Wolverhampton Wanderers,Southampton,2,0,26711,2024,686667,0.0,0,0,0,0.0800203904509544,0.0800203904509544,0.0,2,2,11,,,0.0,0.03,0.27,0.24,5.12,5.0,1.0,14.3,72.8,46.2,24.0,269.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,6.0,5.0,13.0,1.0,2.0,0.4,0.26,0.0,4.0,1.0,0.4,1.11,0.55,6.8,33723.0,0.0,0.07,0.33,0.26,10.81,11.0,1.0,17.8,82.0,65.8,30.0,435.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,11.0,11.0,17.0,1.0,3.0,0.41,0.3,0.0,5.0,1.0,0.41,1.29,0.68,9.8,56760.0,3.0,0.51,0.27,0.27
0,2,34,1,1.3,145,0.0,0.0,0.0,0.45,3,0,0,2.2,20.6,2024-08-17,90,8,0,0,0,0,1,0,15104,1,3,0,0.0,8,0,0,0,45,False,0,0,0,0.0,90,Everton,Brighton,0,3,26605,2024,666340,0.0,0,0,0,0.0,0.2805643677711487,0.2805643677711487,2,2,1,1.9,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.38,0.29,0.37
